"URI","Label","Definition","Notation","Status","AcceptedDate"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/BE_EBAW","ANTWERPEN/DEURNE airport","","BE_EBAW","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/BE_EBBR","BRUSSELS airport","","BE_EBBR","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/BE_EBCI","CHARLEROI/BRUSSELS SOUTH airport","","BE_EBCI","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/BE_EBLG","LIEGE airport","","BE_EBLG","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/BE_EBOS","OOSTENDE/BRUGGE airport","","BE_EBOS","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/CZ_LKKV","KARLOVY VARY airport","","CZ_LKKV","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/CZ_LKMT","OSTRAVA/MOSNOV airport","","CZ_LKMT","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/CZ_LKPD","PARDUBICE airport","","CZ_LKPD","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/CZ_LKPR","PRAHA/RUZYNE airport","","CZ_LKPR","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/CZ_LKTB","BRNO/TURANY airport","","CZ_LKTB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EK99","Unknown airport - DENMARK","","DK_EK99","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKAE","AERO airport","","DK_EKAE","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKAH","AARHUS airport","","DK_EKAH","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKBI","BILLUND airport","","DK_EKBI","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKCH","KOBENHAVN/KASTRUP airport","","DK_EKCH","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKEB","ESBJERG airport","","DK_EKEB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKKA","KARUP airport","","DK_EKKA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKKM","ARHUS/KIRSTINESMINDE airport","","DK_EKKM","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKOD","ODENSE airport","","DK_EKOD","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKRK","KOBENHAVN/ROSKILDE airport","","DK_EKRK","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKRN","BORNHOLM/RONNE airport","","DK_EKRN","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKSB","SONDERBORG airport","","DK_EKSB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKSP","VOJENS/SKRYDSTRUP airport","","DK_EKSP","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKSV","SKIVE airport","","DK_EKSV","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKTS","THISTED airport","","DK_EKTS","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKVG","VAGAR airport","","DK_EKVG","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKVJ","STAUNING airport","","DK_EKVJ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKVH","VESTHIMMERLAND airport","","DK_EKVH","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKVL","VAERSLOSE airport","","DK_EKVL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DK_EKYT","AALBORG airport","","DK_EKYT","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_ED00","Other airport - GERMANY","","DE_ED00","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_ED99","Unknown airport - GERMANY","","DE_ED99","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDAC","LEIPZIG-ALTENBURG airport","","DE_EDAC","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDAH","HERINGSDORF airport","","DE_EDAH","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDBC","MAGDEBURG/COCHSTEDT airport","","DE_EDBC","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDBH","BARTH airport","","DE_EDBH","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDBM","MAGDEBURG/CITY airport","","DE_EDBM","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDCG","RUEGEN airport","","DE_EDCG","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDDB","BERLIN-SCHOENEFELD airport","","DE_EDDB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDDC","DRESDEN airport","","DE_EDDC","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDDE","ERFURT-WEIMAR airport","","DE_EDDE","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDDF","FRANKFURT/MAIN airport","","DE_EDDF","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDDG","MUENSTER/OSNABRUECK airport","","DE_EDDG","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDDH","HAMBURG airport","","DE_EDDH","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDDI","BERLIN/TEMPELHOF airport","","DE_EDDI","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDDK","KOELN/BONN airport","","DE_EDDK","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDDL","DUESSELDORF airport","","DE_EDDL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDDM","MUENCHEN airport","","DE_EDDM","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDDN","NUERNBERG airport","","DE_EDDN","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDDP","LEIPZIG/HALLE airport","","DE_EDDP","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDDR","SAARBRUECKEN airport","","DE_EDDR","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDDS","STUTTGART airport","","DE_EDDS","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDDT","BERLIN-TEGEL airport","","DE_EDDT","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDDV","HANNOVER airport","","DE_EDDV","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDDW","BREMEN airport","","DE_EDDW","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDFE","FRANKFURT-EGELSBACH airport","","DE_EDFE","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDFH","FRANKFURT-HAHN airport","","DE_EDFH","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDFM","MANNHEIM CITY airport","","DE_EDFM","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDFV","WORMS airport","","DE_EDFV","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDFZ","MAINZ/FINTHEN airport","","DE_EDFZ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDGS","SIEGERLAND airport","","DE_EDGS","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDHE","UETERSEN/HEIST airport","","DE_EDHE","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDHI","HAMBURG-FINKENWERDER airport","","DE_EDHI","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDHK","KIEL-HOLTENAU airport","","DE_EDHK","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDHL","LUEBECK-BLANKENSEE airport","","DE_EDHL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDJA","MEMMINGEN airport","","DE_EDJA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDKA","AACHEN-MERZBRUECK airport","","DE_EDKA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDKB","BONN-HANGELAR airport","","DE_EDKB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDLE","ESSEN/MUELHEIM airport","","DE_EDLE","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDLF","GREFRATH/NIERSHORST airport","","DE_EDLF","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDLN","MOENCHENGLADBACH airport","","DE_EDLN","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDLP","PADERBORN/LIPPSTADT airport","","DE_EDLP","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDLV","NIEDERRHEIN airport","","DE_EDLV","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDLW","DORTMUND airport","","DE_EDLW","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDMA","AUGSBURG airport","","DE_EDMA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDML","LANDSHUT airport","","DE_EDML","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDMO","OBERPFAFFENHOFEN airport","","DE_EDMO","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDMS","STRAUBING airport","","DE_EDMS","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDNL","LEUTKIRCH-UNTERZEIL airport","","DE_EDNL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDNY","FRIEDRICHSHAFEN airport","","DE_EDNY","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDOG","TORGAU-BEILRODE airport","","DE_EDOG","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDOR","STOELLN/RHINOW airport","","DE_EDOR","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDQD","BAYREUTH airport","","DE_EDQD","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDQM","HOF-PLAUEN airport","","DE_EDQM","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDRK","KOBLENZ-WINNINGEN airport","","DE_EDRK","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDRT","TRIER-FOEHREN airport","","DE_EDRT","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDRZ","ZWEIBRUECKEN airport","","DE_EDRZ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDSB","KARLSRUHE/BADEN-BADEN airport","","DE_EDSB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDTB","BADEN-OOS airport","","DE_EDTB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDTD","DONAUESCHINGEN-VILLINGEN airport","","DE_EDTD","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDTF","FREIBURG I.BR. airport","","DE_EDTF","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDTK","SINSHEIM airport","","DE_EDTK","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDTO","OFFENBURG airport","","DE_EDTO","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDTZ","KONSTANZ airport","","DE_EDTZ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDVE","BRAUNSCHWEIG-WOLFSBURG airport","","DE_EDVE","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDVK","KASSEL-CALDEN airport","","DE_EDVK","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDVV","HANNOVER UIR airport","","DE_EDVV","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDWB","BREMERHAVEN airport","","DE_EDWB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDWD","LEMWERDER airport","","DE_EDWD","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDWE","EMDEN airport","","DE_EDWE","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDWG","WANGEROOGE airport","","DE_EDWG","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDWJ","JUIST airport","","DE_EDWJ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDWL","LANGEOOG airport","","DE_EDWL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDWR","BORKUM airport","","DE_EDWR","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDWS","NORDEN-NORDDEICH airport","","DE_EDWS","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDWY","NORDERNEY airport","","DE_EDWY","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDXB","HEIDE-BUESUM airport","","DE_EDXB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDXF","FLENSBURG-SCHAEFERHAUS airport","","DE_EDXF","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDXH","HELGOLAND-DUENE airport","","DE_EDXH","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDXO","ST. PETER-ORDING airport","","DE_EDXO","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDXP","HARLE airport","","DE_EDXP","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDXW","SYLT airport","","DE_EDXW","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_EDXY","WYK AUF FOEHR airport","","DE_EDXY","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_ETIE","HEIDELBERG HEL airport","","DE_ETIE","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_ETNL","LAAGE airport","","DE_ETNL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_ETNU","NEUBRANDENBURG airport","","DE_ETNU","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_ETSI","INGOLSTADT/MANCHING airport","","DE_ETSI","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/DE_ETUO","GUETERSLOH airport","","DE_ETUO","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EE_EEKA","KARDLA airport","","EE_EEKA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EE_EEKE","KURESSAARE airport","","EE_EEKE","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EE_EETU","TARTU airport","","EE_EETU","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EE_EETN","LENNART MERI TALLINN airport","","EE_EETN","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EE_EECL","TALLINN/CITY HALL airport","","EE_EECL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EE_EEPU","PARNU airport","","EE_EEPU","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGHI","CHIOS/OMIROS airport","","EL_LGHI","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGKA","KASTORIA/ARISTOTELIS airport","","EL_LGKA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LG99","Unknown airport - GREECE","","EL_LG99","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGAT","ATHINAI airport","","EL_LGAT","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGMK","MIKONOS airport","","EL_LGMK","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGBL","ALMIROS/NEA ANCHIALOS airport","","EL_LGBL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGKV","KAVALA/MEGAS ALEXANDROS airport","","EL_LGKV","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGRP","RODOS/DIAGORAS airport","","EL_LGRP","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGNX","NAXOS airport","","EL_LGNX","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGLR","LARISSA airport","","EL_LGLR","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGKL","KALAMATA airport","","EL_LGKL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGIO","IOANNINA/KING PYRROS airport","","EL_LGIO","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGKZ","KOZANI/FILIPPOS airport","","EL_LGKZ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGLM","LIMNOS/IFAISTOS airport","","EL_LGLM","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGPA","PAROS airport","","EL_LGPA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGRD","RODOS/MARITSA airport","","EL_LGRD","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGSM","SAMOS/ARISTARCHOS OF SAMOS airport","","EL_LGSM","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGSO","SYROS/DIMITRIOS VIKELAS airport","","EL_LGSO","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGKC","KITHIRA/ALEXANDROS ARISTOTELOUS ONASSIS airport","","EL_LGKC","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGKO","KOS/IPPOKRATIS airport","","EL_LGKO","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGSK","SKIATHOS/ALEXANDROS PAPADIAMANDIS airport","","EL_LGSK","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGAV","ATHINAI/ELEFTHERIOS VENIZELOS airport","","EL_LGAV","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGKF","KEFALLINIA/ANNA POLLATOU airport","","EL_LGKF","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGLE","LEROS airport","","EL_LGLE","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGKS","KASSOS airport","","EL_LGKS","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGVO","VOLOS airport","","EL_LGVO","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGPL","ASTYPALAIA airport","","EL_LGPL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGSY","SKIROS airport","","EL_LGSY","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGMT","MITILINI/ODYSSEAS ELYTIS airport","","EL_LGMT","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGKJ","KASTELORIZO airport","","EL_LGKJ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGKP","KARPATHOS airport","","EL_LGKP","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGIR","IRAKLION/NIKOS KAZANTZAKIS airport","","EL_LGIR","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGPZ","PREVEZA/AKTION airport","","EL_LGPZ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LG04","NAXOS airport","","EL_LG04","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGIK","IKARIA/IKAROS airport","","EL_LGIK","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGRX","ARAXOS airport","","EL_LGRX","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGSA","CHANIA/IOANNIS DASKALOGIANNIS airport","","EL_LGSA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGKR","KERKIRA/IOANNIS KAPODISTRIAS airport","","EL_LGKR","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LG03","THIRA airport","","EL_LG03","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGST","SITIA/VITSENTZOS KORNAROS airport","","EL_LGST","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGKY","KALYMNOS airport","","EL_LGKY","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGTS","THESSALONIKI/MAKEDONIA airport","","EL_LGTS","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGML","MILOS airport","","EL_LGML","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGSR","SANTORINI airport","","EL_LGSR","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGAL","ALEXANDROUPOLIS/DIMOKRITOS airport","","EL_LGAL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/EL_LGZA","ZAKINTHOS/DIONISIOS SOLOMOS airport","","EL_LGZA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_GCRR","LANZAROTE airport","","ES_GCRR","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_GCFV","FUERTEVENTURA airport","","ES_GCFV","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_GCGM","LA GOMERA airport","","ES_GCGM","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_GCHI","HIERRO airport","","ES_GCHI","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_GCLA","LA PALMA airport","","ES_GCLA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_GCLP","GRAN CANARIA airport","","ES_GCLP","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_GCTS","TENERIFE SUR/REINA SOFIA airport","","ES_GCTS","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_GCXO","TENERIFE NORTE airport","","ES_GCXO","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_GECT","CEUTA airport","","ES_GECT","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_GEML","MELILLA airport","","ES_GEML","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LE00","Other airport - SPAIN","","ES_LE00","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LE06","OVIEDO airport","","ES_LE06","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEAB","ALBACETE airport","","ES_LEAB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEAL","ALICANTE airport","","ES_LEAL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEAM","ALMERIA airport","","ES_LEAM","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEAP","AMPURIABRAVA (GIRONA) airport","","ES_LEAP","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEAS","ASTURIAS airport","","ES_LEAS","valid","2013-04-17"
